rank,geek_rating,game_id
1369,6.40136,184424
1370,6.40121,281946
1371,6.40076,166226
1372,6.40006,159109
1373,6.3998,297985
1374,6.39951,15
1375,6.39935,302425
1376,6.39799,116
1377,6.39755,33604
1378,6.39738,244191
1379,6.39788,123570
1380,6.39546,254591
1381,6.39568,98527
1382,6.39467,216091
1383,6.39466,163413
1384,6.39437,322622
1385,6.39412,283294
1386,6.39412,272533
1387,6.3936,1403
1388,6.39337,39684
1389,6.39327,179460
1390,6.39236,244918
1391,6.3922,72991
1392,6.39104,151771
1393,6.39209,339958
1394,6.39169,256997
1395,6.39144,316858
1396,6.39123,205418
1397,6.39054,167513
1398,6.38989,113401
1399,6.38866,246663
1400,6.38737,225244
1401,6.38694,215842
1402,6.38463,22038
1403,6.38431,15818
1404,6.38566,333255
1405,6.38364,298102
1406,6.38599,342810
1407,6.38398,311715
1408,6.38298,878
1409,6.38289,227456
1410,6.38245,167270
1411,6.38191,271615
1412,6.38243,304285
1413,6.38176,340325
1414,6.381,351526
1415,6.38832,362944
1416,6.38037,200057
1417,6.38132,291962
1418,6.38002,253214
1419,6.37954,254018
1420,6.37885,142992
1421,6.37833,206915
1422,6.37797,179572
1423,6.37789,42487
1424,6.37705,338628
1425,6.37691,5716
1426,6.37486,271088
1427,6.37527,287938
1428,6.37443,272682
1429,6.37482,300442
1430,6.37455,2122
1431,6.37437,223931
1432,6.37408,624
1433,6.37389,19999
1434,6.37303,254713
1435,6.37222,9446
1436,6.37191,196202
1437,6.37126,216201
1438,6.37099,139030
1439,6.3706,3284
1440,6.37048,313889
1441,6.36981,19237
1442,6.36968,29934
1443,6.36882,194690
1444,6.36864,94362
1445,6.36832,166857
1446,6.36802,142852
1447,6.36765,138431
1448,6.36643,2397
1449,6.36551,75165
1450,6.36551,176229
1451,6.36518,249746
1452,6.36478,66
1453,6.3646,244995
1454,6.36353,309110
1455,6.36351,191894
1456,6.36314,283317
1457,6.36232,175223
1458,6.36208,1231
1459,6.36161,37919
1460,6.36166,129051
1461,6.36134,146910
1462,6.3607,55829
1463,6.35994,299121
1464,6.35919,16496
1465,6.35879,902
1466,6.36307,369880
1467,6.35654,165950
1468,6.35649,6411
1469,6.35649,181810
1470,6.35667,196
1471,6.35508,169794
1472,6.35326,71836
1473,6.35307,438
1474,6.35293,492
1475,6.3518,223740
1476,6.35188,481
1477,6.35177,22877
1478,6.35141,341530
1479,6.35148,204
1480,6.35119,120523
1481,6.34975,255675
1482,6.34946,131366
1483,6.34909,194626
1484,6.34938,101785
1485,6.34919,205317
1486,6.3466,109125
1487,6.34666,335609
1488,6.34607,257527
1489,6.34509,131325
1490,6.34499,20542
1491,6.34466,18745
1492,6.34523,299252
1493,6.34365,21550
1494,6.34426,347137
1495,6.34245,24417
1496,6.34215,330038
1497,6.34211,148943
1498,6.34204,195544
1499,6.34182,22
1500,6.34115,166571
1501,6.34113,594
1502,6.34071,210232
1503,6.34053,1915
1504,6.33986,232595
1505,6.33995,339906
1506,6.34024,143175
1507,6.33964,24827
1508,6.33961,94104
1509,6.33943,201
1510,6.33908,3955
1511,6.33936,172381
1512,6.33899,1568
1513,6.3392,310192
1514,6.33689,300001
1515,6.3366,258444
1516,6.33712,285533
1517,6.33588,3072
1518,6.3361,298638
1519,6.33433,176083
1520,6.33265,246200
1521,6.33272,242
1522,6.33264,172220
1523,6.3325,281474
1524,6.33236,353470
1525,6.33218,268586
1526,6.33076,43022
1527,6.33031,116954
1528,6.33014,3228
1529,6.32933,252929
1530,6.32801,233678
1531,6.32676,57925
1532,6.32743,170604
1533,6.32631,115
1534,6.32646,181524
1535,6.3265,217398
1536,6.32617,7480
1537,6.32556,168
1538,6.32535,264198
1539,6.32679,367498
1540,6.32458,241477
1541,6.32547,312251
1542,6.3239,267127
1543,6.32372,29223
1544,6.32339,360265
1545,6.32301,13780
1546,6.32279,218530
1547,6.32286,2065
1548,6.32281,125548
1549,6.32207,285265
1550,6.32208,144041
1551,6.32125,171662
1552,6.32023,38713
1553,6.31985,40209
1554,6.31974,13884
1555,6.31907,143986
1556,6.31899,106662
1557,6.31889,214396
1558,6.31832,2987
1559,6.31775,156714
1560,6.31746,119
1561,6.31695,230267
1562,6.317,38862
1563,6.31683,122294
1564,6.31638,230889
1565,6.31588,195043
1566,6.31531,323156
1567,6.31569,131111
1568,6.31488,38863
1569,6.31456,152
1570,6.31381,1829
1571,6.31329,929
1572,6.31299,192860
1573,6.31257,92319
1574,6.31245,193308
1575,6.31198,47055
1576,6.31248,102435
1577,6.31195,215840
1578,6.31155,195856
1579,6.31132,423
1580,6.31113,619
1581,6.31052,33451
1582,6.30994,34887
1583,6.30936,148951
1584,6.30916,245354
1585,6.30895,915
1586,6.30867,34194
1587,6.30867,240567
1588,6.30861,254192
1589,6.30789,313010
1590,6.30764,319910
1591,6.30847,363307
1592,6.30682,149776
1593,6.3072,22484
1594,6.30673,38343
1595,6.30573,187700
1596,6.3062,312318
1597,6.30517,39339
1598,6.30441,63170
1599,6.30453,58936
1600,6.3044,269603
1601,6.30551,367220
1602,6.30292,2081
1603,6.30281,274124
1604,6.3027,183231
1605,6.30292,331050
1606,6.30164,244916
1607,6.30138,306882
1608,6.30193,3097
1609,6.30061,103185
1610,6.30061,17223
1611,6.30007,5206
1612,6.30022,1198
1613,6.29922,276830
1614,6.29916,40270
1615,6.29851,248158
1616,6.29842,295785
1617,6.29804,26
1618,6.2972,14254
1619,6.29716,259298
1620,6.29711,31497
1621,6.29664,200511
1622,6.29414,90040
1623,6.29406,275913
1624,6.29387,41933
1625,6.29334,193728
1626,6.29328,12761
1627,6.29327,284584
1628,6.29352,10093
1629,6.29272,221769
1630,6.29284,310632
1631,6.29181,24773
1632,6.29115,1544
1633,6.29164,55697
1634,6.29119,270109
1635,6.29136,267813
1636,6.2905,220133
1637,6.2906,34297
1638,6.29059,3800
1639,6.29031,149951
1640,6.28978,222542
1641,6.28964,178054
1642,6.28952,99975
1643,6.28924,30658
1644,6.28918,283619
1645,6.28903,494
1646,6.28895,61487
1647,6.28905,253759
1648,6.2883,38545
1649,6.2881,225167
1650,6.2861,235014
1651,6.28595,123607
1652,6.28663,330608
1653,6.28511,1499
1654,6.28486,264647
1655,6.2843,157917
1656,6.28364,297486
1657,6.28339,226501
1658,6.2828,286537
1659,6.28336,232361
1660,6.28305,266966
1661,6.28165,98
1662,6.28177,8098
1663,6.28195,288513
1664,6.28109,168609
1665,6.28082,336929
1666,6.28035,260300
1667,6.28079,26457
1668,6.2807,165948
1669,6.28028,230303
1670,6.27937,318472
1671,6.27919,88827
1672,6.27949,208895
1673,6.27925,218804
1674,6.27923,73369
1675,6.27957,235555
1676,6.27863,147253
1677,6.27889,252446
1678,6.27821,701
1679,6.278,302260
1680,6.27784,195571
1681,6.27737,96007
1682,6.27708,205046
1683,6.27697,6351
1684,6.27653,280453
1685,6.27661,158900
1686,6.2759,3565
1687,6.27518,206940
1688,6.27374,223215
1689,6.27484,8129
1690,6.27479,175307
1691,6.27421,180020
1692,6.27418,301716
1693,6.27363,282414
1694,6.27283,248861
1695,6.27226,359970
1696,6.2705,295262
1697,6.26987,361
1698,6.27367,354570
1699,6.2695,54137
1700,6.26953,280136
1701,6.26922,67877
1702,6.26951,316786
1703,6.26843,325555
1704,6.26857,138233
1705,6.26965,38718
1706,6.2682,171011
1707,6.26806,123499
1708,6.26805,244513
1709,6.26764,43868
1710,6.26764,811
1711,6.26735,325698
1712,6.2672,123239
1713,6.26699,21920
1714,6.26629,182189
1715,6.26544,24310
1716,6.2675,352697
1717,6.26455,46396
1718,6.26385,103092
1719,6.26301,111417
1720,6.2629,251551
1721,6.26305,274841
1722,6.26219,254
1723,6.26198,29937
1724,6.2616,986
1725,6.26123,172996
1726,6.26121,237
1727,6.26119,157413
1728,6.26047,163805
1729,6.26046,142079
1730,6.26018,12750
1731,6.25976,13308
1732,6.26125,329873
1733,6.25908,220792
1734,6.25869,4636
1735,6.25852,267271
1736,6.25988,332944
1737,6.25786,210274
1738,6.25768,139771
1739,6.25684,180199
1740,6.25739,136280
1741,6.25699,143185
1742,6.25665,8190
1743,6.25659,107255
1744,6.25673,328326
1745,6.25618,259081
1746,6.25592,22348
1747,6.25592,2251
1748,6.25579,145189
1749,6.25556,15511
1750,6.25552,2808
1751,6.2549,175293
1752,6.25448,269752
1753,6.25494,32125
1754,6.25395,5072
1755,6.25351,273703
1756,6.25273,269968
1757,6.25258,350736
1758,6.25273,282853
1759,6.25198,241831
1760,6.2516,35435
1761,6.25097,169611
1762,6.25068,2393
1763,6.25054,122842
1764,6.25161,363247
1765,6.24974,180592
1766,6.25009,70
1767,6.25029,275044
1768,6.24979,183284
1769,6.24934,57660
1770,6.24918,266083
1771,6.24894,248125
1772,6.24882,198487
1773,6.24853,4396
1774,6.24799,146816
1775,6.24775,27627
1776,6.24764,104955
1777,6.24691,272427
1778,6.2467,235375
1779,6.24688,91984
1780,6.2463,175549
1781,6.2462,41010
1782,6.24546,230305
1783,6.24403,112138
1784,6.24402,38386
1785,6.24389,124172
1786,6.24376,157096
1787,6.24355,146221
1788,6.24364,252399
1789,6.2431,28089
1790,6.24362,206084
1791,6.24308,171726
1792,6.2426,138649
1793,6.24214,205610
1794,6.24181,37907
1795,6.24054,71074
1796,6.2402,359152
1797,6.23975,293835
1798,6.23904,347013
1799,6.23822,298229
1800,6.2383,24742
1801,6.23813,37387
1802,6.23706,350458
1803,6.23676,19622
1804,6.23747,344258
1805,6.23615,180852
1806,6.23522,211716
1807,6.23478,35503
1808,6.23458,217083
1809,6.23659,324090
1810,6.23379,253618
1811,6.23331,42673
1812,6.23401,363369
1813,6.23292,160902
1814,6.23287,21551
1815,6.23286,1107
1816,6.23214,174078
1817,6.23263,730
1818,6.2326,1887
1819,6.2324,1662
1820,6.23239,228372
1821,6.23232,38992
1822,6.23188,202977
1823,6.23258,207572
1824,6.23164,1219
1825,6.23203,267609
1826,6.23133,295905
1827,6.23019,256320
1828,6.23016,113636
1829,6.22995,66510
1830,6.22989,269725
1831,6.22957,309105
1832,6.22944,223376
1833,6.22937,174837
1834,6.22963,238546
1835,6.22866,250881
1836,6.2278,398
1837,6.2276,37358
1838,6.22754,293678
1839,6.22743,230383
1840,6.22704,21133
1841,6.22696,157
1842,6.22677,338460
1843,6.22398,3931
1844,6.22427,63759
1845,6.22367,146418
1846,6.22325,155255
1847,6.2228,163370
1848,6.22313,284121
1849,6.22216,38765
1850,6.22189,196496
1851,6.22153,49
1852,6.22134,322656
1853,6.2213,335212
1854,6.22054,120
1855,6.22053,66588
1856,6.22031,214484
1857,6.21999,216632
1858,6.22033,285905
1859,6.21972,16267
1860,6.21967,526
1861,6.21848,238393
1862,6.21917,248005
1863,6.21836,1032
1864,6.21811,301919
1865,6.21766,145588
1866,6.21743,56931
1867,6.21726,6205
1868,6.21713,257732
1869,6.21692,240271
1870,6.21656,192945
1871,6.21659,24703
1872,6.2167,331401
1873,6.21602,6901
1874,6.21562,340
1875,6.2153,12477
1876,6.21524,195528
1877,6.21521,144529
1878,6.21494,85005
1879,6.21455,33154
1880,6.21413,245931
1881,6.21364,155695
1882,6.21392,281549
1883,6.2136,36648
1884,6.21244,261594
1885,6.2111,75358
1886,6.21054,267378
1887,6.21055,274450
1888,6.21027,157026
1889,6.21008,181345
1890,6.20892,300010
1891,6.20856,142961
1892,6.20832,127997
1893,6.20772,179303
1894,6.20792,136955
1895,6.20716,128667
1896,6.20894,342857
1897,6.20699,125752
1898,6.20645,300683
1899,6.20625,356414
1900,6.20611,253684
1901,6.20573,113289
1902,6.20552,128442
1903,6.20545,31105
1904,6.20529,218293
1905,6.2058,317434
1906,6.20465,309430
1907,6.20317,318546
1908,6.20363,73
1909,6.20304,174973
1910,6.20283,205125
1911,6.2029,28259
1912,6.20272,242653
1913,6.20231,232
1914,6.2008,155969
1915,6.20061,162009
1916,6.20019,259374
1917,6.20044,148203
1918,6.2003,337787
1919,6.19995,294514
1920,6.19983,168681
1921,6.19985,233208
1922,6.19966,85325
1923,6.19949,284778
1924,6.19912,243430
1925,6.19956,350205
1926,6.19842,118695
1927,6.19744,442
1928,6.19764,238656
1929,6.19733,216428
1930,6.19726,63543
1931,6.19777,73664
1932,6.19704,98918
1933,6.19647,34707
1934,6.19639,903
1935,6.19593,36522
1936,6.19592,22192
1937,6.19578,65564
1938,6.19563,181819
1939,6.19562,9441
1940,6.19513,168998
1941,6.19486,184824
1942,6.19453,17710
1943,6.19508,294702
1944,6.19434,143404
1945,6.19381,67239
1946,6.19362,1117
1947,6.19333,41863
1948,6.19324,134157
1949,6.19301,266967
1950,6.19305,118174
1951,6.19333,204135
1952,6.19217,27225
1953,6.1919,204184
1954,6.1906,84
1955,6.19051,140
1956,6.19041,169416
1957,6.19026,187273
1958,6.1889,198525
1959,6.19006,231696
1960,6.18986,592
1961,6.18946,220367
1962,6.18969,32412
1963,6.18894,23679
1964,6.18899,321277
1965,6.18812,120217
1966,6.18798,153507
1967,6.18792,215312
1968,6.18767,144239
1969,6.18766,193737
1970,6.20049,331106
1971,6.18712,249
1972,6.18703,180771
1973,6.18677,176558
1974,6.18641,21954
1975,6.186,285775
1976,6.18599,34585
1977,6.18564,129459
1978,6.18511,303672
1979,6.18326,187653
1980,6.18466,277927
1981,6.18419,169318
1982,6.18419,9910
1983,6.18359,332321
1984,6.18305,198287
1985,6.18269,339484
1986,6.18266,236217
1987,6.18238,187680
1988,6.18183,37141
1989,6.18173,39217
1990,6.18111,222407
1991,6.18097,268012
1992,6.18055,320718
1993,6.18066,204574
1994,6.18031,12589
1995,6.18009,305985
1996,6.18008,7858
1997,6.18006,156496
1998,6.18006,472
1999,6.17958,189660
2000,6.17931,19526
