rank,geek_rating,game_id
1376,6.20899,35488
1377,6.20888,8730
1378,6.20863,320
1379,6.20857,154301
1380,6.20841,936
1381,6.20836,209778
1382,6.20796,1423
1383,6.20782,180956
1384,6.2078,17240
1385,6.20719,1491
1386,6.20716,195503
1387,6.20695,286
1388,6.2069,103660
1389,6.2067,42939
1390,6.20576,159503
1391,6.20564,28620
1392,6.20551,223
1393,6.20548,140535
1394,6.2044,180771
1395,6.20431,559
1396,6.20413,38506
1397,6.20313,153737
1398,6.20302,169318
1399,6.20287,23540
1400,6.20215,3085
1401,6.20143,949
1402,6.20097,129050
1403,6.19919,158109
1404,6.19891,167698
1405,6.19799,40832
1406,6.19674,55952
1407,6.19671,932
1408,6.19664,197572
1409,6.19656,90305
1410,6.19635,15369
1411,6.19587,23418
1412,6.19568,198525
1413,6.19521,1270
1414,6.19455,150293
1415,6.19438,28723
1416,6.19404,34969
1417,6.19375,112092
1418,6.1935,131835
1419,6.19343,15954
1420,6.19342,37734
1421,6.19332,191894
1422,6.19285,75212
1423,6.19277,382
1424,6.19146,183571
1425,6.19128,124827
1426,6.19116,189
1427,6.19042,127127
1428,6.19004,195314
1429,6.18798,244
1430,6.18795,3236
1431,6.18795,133528
1432,6.18782,18866
1433,6.18691,191572
1434,6.18583,149241
1435,6.18578,140343
1436,6.18576,155695
1437,6.18569,634
1438,6.18472,18460
1439,6.18419,19643
1440,6.18411,46007
1441,6.18327,149776
1442,6.18315,111148
1443,6.18274,6887
1444,6.18204,145633
1445,6.18131,1334
1446,6.1811,93724
1447,6.18082,27225
1448,6.18046,256
1449,6.18018,32944
1450,6.17997,34297
1451,6.17828,10550
1452,6.1778,163
1453,6.17641,38713
1454,6.17635,4491
1455,6.17622,788
1456,6.17616,139033
1457,6.1756,41429
1458,6.17466,1194
1459,6.17456,27463
1460,6.17261,75091
1461,6.1725,118000
1462,6.17237,23451
1463,6.17215,296
1464,6.17189,67877
1465,6.17175,5867
1466,6.17127,40770
1467,6.17089,36708
1468,6.17065,36888
1469,6.17064,508
1470,6.17055,124968
1471,6.17043,157789
1472,6.16991,32116
1473,6.16932,140717
1474,6.16922,1262
1475,6.16873,7865
1476,6.16846,1037
1477,6.16843,198487
1478,6.16685,37120
1479,6.16678,805
1480,6.16607,195043
1481,6.16599,70519
1482,6.16554,71655
1483,6.1655,8490
1484,6.16536,162
1485,6.16514,8195
1486,6.16497,1621
1487,6.1647,21654
1488,6.16406,811
1489,6.16327,205507
1490,6.16318,2288
1491,6.16305,140951
1492,6.16251,16366
1493,6.1625,31291
1494,6.16211,40381
1495,6.16161,16216
1496,6.16063,3139
1497,6.16055,126008
1498,6.16,101
1499,6.15995,2612
1500,6.1599,35614
1501,6.15964,80006
1502,6.15954,156138
1503,6.15938,3421
1504,6.15899,189052
1505,6.15884,28829
1506,6.15871,27048
1507,6.15842,195856
1508,6.15837,143157
1509,6.15824,883
1510,6.15823,40425
1511,6.15817,1484
1512,6.15766,205597
1513,6.15762,8170
1514,6.15761,5406
1515,6.15761,4249
1516,6.15737,118705
1517,6.15684,111
1518,6.15468,173200
1519,6.15452,25261
1520,6.15451,23817
1521,6.15437,23730
1522,6.15412,25951
1523,6.15375,632
1524,6.15356,16
1525,6.15346,155463
1526,6.15224,35572
1527,6.15161,169704
1528,6.15161,95105
1529,6.15144,140125
1530,6.15075,23686
1531,6.15066,18985
1532,6.15053,203780
1533,6.15026,154003
1534,6.15024,35505
1535,6.14966,37400
1536,6.14952,162009
1537,6.14867,770
1538,6.14847,1589
1539,6.14834,142296
1540,6.14826,103649
1541,6.14803,129351
1542,6.14779,205610
1543,6.14736,168679
1544,6.14724,6050
1545,6.14722,128554
1546,6.14685,173156
1547,6.14488,39336
1548,6.14477,96792
1549,6.14475,43307
1550,6.14453,3202
1551,6.14419,180564
1552,6.14379,206051
1553,6.14343,109779
1554,6.14296,205317
1555,6.142,102104
1556,6.14162,30241
1557,6.14158,17393
1558,6.14074,97915
1559,6.13864,176530
1560,6.13841,209685
1561,6.13837,1111
1562,6.13798,2516
1563,6.13775,6068
1564,6.13698,19301
1565,6.13677,154906
1566,6.13674,191597
1567,6.13664,172547
1568,6.13564,147
1569,6.13551,55253
1570,6.13517,141090
1571,6.13491,19841
1572,6.13491,27356
1573,6.13488,11168
1574,6.1335,8924
1575,6.13332,191972
1576,6.13296,5622
1577,6.1319,153318
1578,6.13109,24762
1579,6.13108,3041
1580,6.13084,6866
1581,6.13057,205158
1582,6.13002,5620
1583,6.12949,433
1584,6.12941,122
1585,6.12883,23604
1586,6.12862,146312
1587,6.12855,692
1588,6.12849,11949
1589,6.12825,34615
1590,6.12771,8124
1591,6.12703,987
1592,6.12614,520
1593,6.126,17484
1594,6.12596,714
1595,6.1255,36367
1596,6.12546,759
1597,6.12516,4688
1598,6.1251,38548
1599,6.12502,80771
1600,6.12419,8107
1601,6.12404,62871
1602,6.12358,143175
1603,6.12334,63091
1604,6.12306,90870
1605,6.12296,14083
1606,6.12269,19854
1607,6.12186,178570
1608,6.12171,132428
1609,6.12126,18500
1610,6.12045,196202
1611,6.12038,1770
1612,6.11936,140519
1613,6.11896,11945
1614,6.1189,135281
1615,6.11828,5205
1616,6.11755,37301
1617,6.11738,206803
1618,6.11713,78954
1619,6.11613,205046
1620,6.11497,58
1621,6.11439,22398
1622,6.11436,3267
1623,6.11431,3409
1624,6.11388,145588
1625,6.11388,3234
1626,6.11277,7866
1627,6.11237,132544
1628,6.11194,3967
1629,6.11191,3439
1630,6.11141,35342
1631,6.11138,38872
1632,6.11109,14808
1633,6.11052,6613
1634,6.10975,112373
1635,6.10913,287
1636,6.10899,130882
1637,6.10872,1265
1638,6.10866,9364
1639,6.10853,37231
1640,6.10807,3348
1641,6.10754,166317
1642,6.10742,130877
1643,6.10682,149809
1644,6.10663,142854
1645,6.1065,10788
1646,6.10646,118610
1647,6.10627,19679
1648,6.10614,17449
1649,6.10595,40831
1650,6.10537,299
1651,6.10535,172552
1652,6.10496,163640
1653,6.10459,93538
1654,6.10446,177939
1655,6.104,166571
1656,6.1037,35285
1657,6.10365,84465
1658,6.10308,135243
1659,6.10303,24920
1660,6.10181,99875
1661,6.10154,827
1662,6.1007,33107
1663,6.09998,39242
1664,6.09977,265
1665,6.09917,136000
1666,6.09895,1425
1667,6.09894,19996
1668,6.09885,108722
1669,6.09813,31722
1670,6.09778,193557
1671,6.09578,107190
1672,6.09578,83040
1673,6.09547,171890
1674,6.09538,35350
1675,6.09502,22551
1676,6.09485,141791
1677,6.09461,41490
1678,6.0938,100679
1679,6.09334,13883
1680,6.09267,4616
1681,6.09217,12681
1682,6.09191,2266
1683,6.0919,169
1684,6.09061,4174
1685,6.08959,5942
1686,6.08936,84772
1687,6.08924,147537
1688,6.08823,33003
1689,6.08807,117942
1690,6.08793,41569
1691,6.08761,155708
1692,6.08713,32165
1693,6.08663,85250
1694,6.08625,135649
1695,6.08611,108044
1696,6.086,122889
1697,6.08527,130486
1698,6.08453,24037
1699,6.08447,68228
1700,6.08446,156496
1701,6.08402,177249
1702,6.08371,3605
1703,6.08263,40398
1704,6.08198,15033
1705,6.08162,1116
1706,6.08129,114387
1707,6.08111,103132
1708,6.0811,160081
1709,6.081,184459
1710,6.08062,175
1711,6.07947,37165
1712,6.07931,94389
1713,6.0791,56885
1714,6.07888,193621
1715,6.07865,105624
1716,6.07863,10819
1717,6.07796,162559
1718,6.07745,137776
1719,6.07718,192934
1720,6.07709,76674
1721,6.07707,4204
1722,6.07631,124380
1723,6.07577,205418
1724,6.07556,24070
1725,6.07548,58602
1726,6.07532,192802
1727,6.07529,74390
1728,6.07522,176565
1729,6.07408,97357
1730,6.07352,168433
1731,6.07335,117960
1732,6.07334,9
1733,6.0731,8172
1734,6.07304,44
1735,6.07299,148290
1736,6.07281,140863
1737,6.07275,164812
1738,6.07274,84469
1739,6.07258,422
1740,6.07233,56707
1741,6.0723,20545
1742,6.07211,21641
1743,6.07137,129320
1744,6.07128,19948
1745,6.07076,143176
1746,6.07044,131118
1747,6.07037,3655
1748,6.0703,20609
1749,6.06989,125311
1750,6.06985,191963
1751,6.06985,23985
1752,6.06981,30539
1753,6.06973,139952
1754,6.06892,2981
1755,6.06877,168054
1756,6.06822,464
1757,6.06803,2639
1758,6.06781,5795
1759,6.06733,147930
1760,6.06646,635
1761,6.0663,187680
1762,6.06623,32014
1763,6.06605,139562
1764,6.06594,7806
1765,6.06523,1444
1766,6.06515,420
1767,6.06499,119637
1768,6.06497,119866
1769,6.0646,200
1770,6.06433,552
1771,6.06395,79131
1772,6.06326,96713
1773,6.0632,1597
1774,6.06249,34320
1775,6.06118,4583
1776,6.06117,79073
1777,6.06089,65673
1778,6.06059,127095
1779,6.06006,101020
1780,6.05978,175878
1781,6.05975,25794
1782,6.05932,155
1783,6.05922,142830
1784,6.05919,1017
1785,6.05818,24509
1786,6.05769,20022
1787,6.05736,115293
1788,6.05687,120605
1789,6.05655,52328
1790,6.05636,105593
1791,6.05576,172933
1792,6.05557,156180
1793,6.0554,29109
1794,6.05508,21380
1795,6.05436,161226
1796,6.05399,163930
1797,6.05383,178944
1798,6.05332,172931
1799,6.0532,815
1800,6.05317,122891
1801,6.05311,1260
1802,6.05308,25674
1803,6.0523,1645
1804,6.05162,188866
1805,6.05145,380
1806,6.05105,66085
1807,6.04936,3553
1808,6.04914,155689
1809,6.04911,138788
1810,6.04826,148203
1811,6.04825,149853
1812,6.04815,53168
1813,6.04769,136440
1814,6.04729,4370
1815,6.04651,150926
1816,6.04647,153623
1817,6.04619,130390
1818,6.04615,102148
1819,6.04591,195421
1820,6.04585,42743
1821,6.0458,85
1822,6.04579,31133
1823,6.04507,32441
1824,6.04493,68247
1825,6.04492,9408
1826,6.04371,153
1827,6.0426,181761
1828,6.0422,29410
1829,6.04195,175360
1830,6.04133,25234
1831,6.04029,146408
1832,6.04018,1758
1833,6.04001,28025
1834,6.03962,216201
1835,6.0394,31056
1836,6.03917,21892
1837,6.03852,128063
1838,6.03738,329
1839,6.0371,152899
1840,6.03686,1430
1841,6.03668,30356
1842,6.03637,25071
1843,6.03635,35035
1844,6.03633,50381
1845,6.0361,25584
1846,6.03595,22278
1847,6.03514,20806
1848,6.03486,206940
1849,6.03479,541
1850,6.03473,137397
1851,6.03328,1293
1852,6.03299,31503
1853,6.03298,123570
1854,6.03293,39813
1855,6.03282,149119
1856,6.0327,172155
1857,6.03247,4209
1858,6.03228,34373
1859,6.03217,338
1860,6.03217,171835
1861,6.03208,3128
1862,6.03179,192638
1863,6.03176,169464
1864,6.0317,1585
1865,6.03133,170587
1866,6.03125,27739
1867,6.03113,174614
1868,6.03108,154875
1869,6.03088,173105
1870,6.03056,182351
1871,6.02999,56786
1872,6.02993,176371
1873,6.02969,179182
1874,6.0291,2162
1875,6.029,6719
1876,6.02872,2582
1877,6.0286,160958
1878,6.02852,73863
1879,6.02841,152053
1880,6.02809,129736
1881,6.02797,40214
1882,6.02772,34127
1883,6.02762,195372
1884,6.02718,29687
1885,6.02709,2238
1886,6.02698,139992
1887,6.02599,205045
1888,6.02593,214
1889,6.02592,104994
1890,6.02586,131891
1891,6.02522,87821
1892,6.02521,11265
1893,6.02492,68858
1894,6.02491,40444
1895,6.02485,10660
1896,6.02483,17053
1897,6.02459,203417
1898,6.02447,192945
1899,6.02427,147116
1900,6.02414,444
1901,6.02349,626
1902,6.02344,208895
1903,6.02318,84889
1904,6.02263,163474
1905,6.02263,19363
1906,6.02262,117914
1907,6.0214,169147
1908,6.02111,136955
1909,6.02074,30804
1910,6.02074,2689
1911,6.02044,95234
1912,6.02012,173047
1913,6.01995,142402
1914,6.019,98347
1915,6.01896,191051
1916,6.01858,37208
1917,6.01844,371
1918,6.01829,30662
1919,6.01827,437
1920,6.01787,38749
1921,6.01722,160559
1922,6.01697,2795
1923,6.01641,203416
1924,6.01633,60131
1925,6.01606,2247
1926,6.01591,129122
1927,6.01589,102898
1928,6.01535,267
1929,6.01463,7349
1930,6.01458,29663
1931,6.01444,38194
1932,6.01441,80642
1933,6.0144,124847
1934,6.01437,12632
1935,6.01408,123160
1936,6.01355,152237
1937,6.01246,34599
1938,6.01241,154634
1939,6.01203,101786
1940,6.01199,4090
1941,6.01057,154443
1942,6.01049,160968
1943,6.01027,1372
1944,6.00981,11096
1945,6.00976,86955
1946,6.00924,2652
1947,6.00914,177354
1948,6.00896,113927
1949,6.00881,42898
1950,6.00873,8817
1951,6.00845,178134
1952,6.00843,1561
1953,6.00819,155173
1954,6.0079,10081
1955,6.00776,1038
1956,6.0074,96613
1957,6.00709,257
1958,6.00695,29773
1959,6.00692,1338
1960,6.00691,12346
1961,6.00683,1710
1962,6.00629,18291
1963,6.00597,4212
1964,6.00516,27172
1965,6.00503,13293
1966,6.00468,64826
1967,6.00454,19650
1968,6.00392,782
1969,6.0038,3141
1970,6.00298,1213
1971,6.00297,207207
1972,6.00269,160964
1973,6.00209,141932
1974,6.00199,187273
1975,6.00185,193739
1976,6.00122,145976
1977,6.00107,2455
1978,6.00081,6366
1979,6.00076,185123
1980,6.00042,38797
1981,6.00022,29308
1982,5.99996,135654
1983,5.99986,173341
1984,5.9997,85769
1985,5.99915,191004
1986,5.99892,25420
1987,5.99871,1666
1988,5.99829,173294
1989,5.99766,141
1990,5.99751,6795
1991,5.9975,184522
1992,5.99687,7104
1993,5.99685,30
1994,5.99588,139245
1995,5.99551,38657
1996,5.99512,4286
1997,5.99509,20080
1998,5.9949,3154
1999,5.99456,84159
2000,5.99388,181260
2001,5.99365,20079
2002,5.99364,22287
2003,5.99315,3986
2004,5.99307,12234
2005,5.99281,65534
2006,5.99274,63632
2007,5.99255,18289
2008,5.99211,550
2009,5.99207,125050
2010,5.9918,3452
2011,5.99146,5419
2012,5.99136,5684
2013,5.99118,15826
2014,5.9911,174524
2015,5.99108,109969
2016,5.98947,17804
2017,5.98941,98242
2018,5.98914,91189
2019,5.98887,22457
2020,5.9888,134520
2021,5.98863,68820
2022,5.98814,19184
2023,5.98814,33643
2024,5.98705,9028
2025,5.98688,63170
2026,5.98639,189660
2027,5.98637,71021
2028,5.98631,170199
2029,5.98556,293
2030,5.9847,31954
2031,5.9846,128664
2032,5.98458,110524
2033,5.9844,35669
2034,5.9843,66081
2035,5.98427,92666
2036,5.98387,6539
2037,5.98378,17394
2038,5.98362,206084
2039,5.98335,154259
2040,5.98334,203430
2041,5.98309,3893
2042,5.98295,206504
2043,5.98286,152757
2044,5.98269,4211
2045,5.98244,29285
2046,5.98156,3263
2047,5.98072,19
2048,5.98039,57163
2049,5.98038,172546
2050,5.98002,2381
2051,5.98,198522
2052,5.97999,22198
2053,5.9799,135116
2054,5.9796,21287
2055,5.97874,171479
2056,5.9787,13532
2057,5.97869,8829
2058,5.97858,2290
2059,5.97843,156
2060,5.97839,12140
2061,5.97826,1036
2062,5.97805,105187
2063,5.97791,4529
2064,5.97786,150146
2065,5.97784,92120
2066,5.97768,148291
2067,5.97578,6542
2068,5.97566,3230
2069,5.97552,17651
2070,5.97508,357
2071,5.97498,6281
2072,5.97473,142325
2073,5.9741,96704
2074,5.97408,153999
2075,5.97404,75789
2076,5.9735,2998
2077,5.97323,119337
2078,5.97307,713
2079,5.97301,9825
2080,5.97267,1459
2081,5.9726,140457
2082,5.97153,24843
2083,5.97141,189067
2084,5.97138,32838
2085,5.97131,188314
2086,5.97063,32114
2087,5.97018,41003
2088,5.96996,65200
2089,5.9698,193840
2090,5.96928,7929
2091,5.96889,29581
2092,5.96861,155451
2093,5.9685,756
2094,5.9682,183572
2095,5.96813,116858
2096,5.96809,156266
2097,5.96806,1800
2098,5.96714,2539
2099,5.96684,545
2100,5.96643,24565
2101,5.96636,130792
2102,5.96628,193560
2103,5.96608,18803
2104,5.96602,40531
2105,5.96578,4258
2106,5.96464,38032
2107,5.96443,183284
2108,5.96426,130605
2109,5.96394,670
2110,5.96328,29259
2111,5.96313,113293
2112,5.96303,133956
2113,5.96256,14080
2114,5.96247,61458
2115,5.96226,146735
2116,5.96175,19947
2117,5.96164,4553
2118,5.96154,151771
2119,5.96131,22237
2120,5.96114,167763
2121,5.9611,127493
2122,5.96095,80979
2123,5.96083,146910
2124,5.96082,1545
2125,5.9606,5534
2126,5.96052,6581
2127,5.96029,4206
2128,5.95995,131449
2129,5.95987,25823
2130,5.95986,24878
2131,5.95973,29602
2132,5.95943,125993
2133,5.9593,17970
2134,5.95901,173761
2135,5.95892,156442
2136,5.95891,10383
2137,5.95874,10174
2138,5.95869,160418
2139,5.95849,69120
2140,5.95838,179820
2141,5.95795,169274
2142,5.95793,32989
2143,5.95792,130899
2144,5.95782,95
2145,5.95742,193308
2146,5.95694,35248
2147,5.95681,75448
2148,5.9564,247
2149,5.95609,177079
2150,5.95591,21754
2151,5.9557,1821
2152,5.95558,2748
2153,5.95524,144734
2154,5.95488,68
2155,5.95469,147431
2156,5.9527,148205
2157,5.95257,235
2158,5.95218,190639
2159,5.95214,154173
2160,5.95209,26055
2161,5.95175,31790
2162,5.9511,91534
2163,5.95096,1552
2164,5.95074,1768
2165,5.95033,125924
2166,5.9503,2535
2167,5.94996,201248
2168,5.94965,112869
2169,5.9493,128698
2170,5.94892,15157
2171,5.94891,161547
2172,5.94886,142267
2173,5.94849,66837
2174,5.9483,159632
2175,5.94826,943
2176,5.94801,97803
2177,5.94782,46807
2178,5.94765,162263
2179,5.94745,20295
2180,5.94707,6778
2181,5.94674,283
2182,5.94646,1830
2183,5.94641,2633
2184,5.94631,143075
2185,5.94606,33665
2186,5.94573,392
2187,5.94503,31545
2188,5.94489,61484
2189,5.94344,4985
2190,5.94264,3548
2191,5.94231,165662
2192,5.94228,21464
2193,5.94189,804
2194,5.94174,170
2195,5.94174,2228
2196,5.9413,65225
2197,5.94125,37728
2198,5.94071,1917
2199,5.9407,6663
2200,5.94067,24
2201,5.94036,124668
2202,5.94005,8552
2203,5.94002,159059
2204,5.93965,40107
2205,5.93927,67600
2206,5.93919,29256
2207,5.93915,911
2208,5.93913,204184
2209,5.93884,39328
2210,5.93873,4471
2211,5.93871,137909
2212,5.93843,859
2213,5.93838,84464
2214,5.93836,5336
2215,5.93835,23
2216,5.93824,161546
2217,5.93822,33468
2218,5.93815,14683
2219,5.93814,7062
2220,5.93794,177197
2221,5.93773,148532
2222,5.93736,1323
2223,5.93731,2932
2224,5.93726,58099
2225,5.93703,66424
2226,5.93695,3475
2227,5.93634,33434
2228,5.93541,35935
2229,5.93538,91034
2230,5.93536,200853
2231,5.93483,27385
2232,5.93469,40603
2233,5.93465,205494
2234,5.9346,39832
2235,5.9344,25900
2236,5.9344,75547
2237,5.93432,179933
2238,5.93389,67181
2239,5.9338,935
2240,5.93374,2604
2241,5.93363,3464
2242,5.93357,69601
2243,5.93324,173319
2244,5.93315,4047
2245,5.93307,14188
2246,5.93306,1209
2247,5.93305,31920
2248,5.93249,187353
2249,5.93197,4214
2250,5.93171,123576
2251,5.93106,37696
2252,5.9309,27680
2253,5.93076,8147
2254,5.93067,143484
2255,5.93038,4112
2256,5.93025,8166
2257,5.9302,1002
2258,5.93015,7804
2259,5.92957,4095
2260,5.92947,6707
2261,5.92923,110
2262,5.92917,32341
2263,5.92897,3661
2264,5.9288,137155
2265,5.92874,114438
2266,5.92847,12896
2267,5.9283,3406
2268,5.92829,1212
2269,5.92828,2470
2270,5.928,106999
2271,5.92657,118402
2272,5.92643,47046
2273,5.92609,23953
2274,5.9256,2389
2275,5.92558,178591
2276,5.92537,30932
2277,5.92498,8207
2278,5.92498,1431
2279,5.92494,180198
2280,5.9248,364
2281,5.92477,854
2282,5.9247,192
2283,5.92445,22245
2284,5.92444,182770
2285,5.92441,3632
2286,5.92435,142084
2287,5.92356,171226
2288,5.9235,32382
2289,5.92312,7935
2290,5.923,3837
2291,5.92269,63706
2292,5.922,19358
2293,5.92157,1493
2294,5.92155,174744
2295,5.92113,164865
2296,5.92099,122690
2297,5.92096,124839
2298,5.92085,13301
2299,5.92048,1679
2300,5.92019,180020
2301,5.92012,200454
2302,5.91993,176361
2303,5.91983,21985
2304,5.91945,34004
2305,5.91943,225
2306,5.91903,26235
2307,5.91862,22347
2308,5.91839,1452
2309,5.91834,403
2310,5.91767,208773
2311,5.91762,42142
2312,5.91741,1419
2313,5.91729,164698
2314,5.91702,18746
2315,5.917,5651
2316,5.91687,142555
2317,5.91677,2876
2318,5.91615,142271
2319,5.91614,908
2320,5.91534,170318
2321,5.91522,20865
2322,5.91498,147747
2323,5.91496,3413
2324,5.91494,42929
2325,5.91485,13362
2326,5.91476,175549
2327,5.91456,143981
2328,5.91397,42306
2329,5.91391,136594
2330,5.91371,115233
2331,5.91367,73538
2332,5.9136,2077
2333,5.91353,107704
2334,5.91326,27165
2335,5.9132,24304
2336,5.91306,8668
2337,5.91303,36887
2338,5.91282,27969
2339,5.91281,96026
2340,5.91278,176803
2341,5.91264,25114
2342,5.91249,23890
2343,5.91244,13005
2344,5.91242,178892
2345,5.91214,62853
2346,5.91196,111502
2347,5.91194,3593
2348,5.9115,177147
2349,5.91138,10947
2350,5.91138,174155
2351,5.91108,46158
2352,5.91052,3243
2353,5.90995,38318
2354,5.90995,10156
2355,5.90994,148271
2356,5.90993,159492
2357,5.90988,88513
2358,5.9096,156373
2359,5.90945,831
2360,5.90941,28396
2361,5.90938,16497
2362,5.90916,23950
2363,5.90887,6263
2364,5.90842,313
2365,5.90789,179071
2366,5.90785,99312
2367,5.90758,144761
2368,5.90723,180231
2369,5.90708,66120
2370,5.90657,40276
2371,5.90652,97273
2372,5.90647,229
2373,5.90609,171129
2374,5.90593,816
2375,5.90564,182082
2376,5.9056,173634
2377,5.90553,178613
2378,5.90485,195867
2379,5.90459,5576
2380,5.90453,198190
2381,5.90446,2250
2382,5.90442,72667
2383,5.90429,45134
2384,5.90416,9617
2385,5.90407,172584
2386,5.90405,98085
2387,5.904,13751
2388,5.9037,25727
2389,5.90366,197065
2390,5.90364,75223
2391,5.90331,205125
2392,5.9031,7571
2393,5.90289,202755
2394,5.9027,20782
2395,5.90215,146784
2396,5.90174,58798
2397,5.90139,146130
2398,5.90127,174476
2399,5.9012,196526
2400,5.90112,1717
2401,5.90107,63167
2402,5.90071,3408
2403,5.9003,181960
2404,5.89993,129820
2405,5.89992,18243
2406,5.89919,9675
2407,5.89904,63740
2408,5.89903,21804
2409,5.89892,154428
2410,5.89892,42490
2411,5.8989,171110
2412,5.89887,176262
2413,5.89865,101865
2414,5.89857,55834
2415,5.89831,142
2416,5.89819,34496
2417,5.898,146725
2418,5.89748,1350
2419,5.89708,3828
2420,5.89674,179835
2421,5.89633,3312
2422,5.89592,172242
2423,5.89543,191301
2424,5.89527,17851
2425,5.89527,147623
2426,5.89488,755
2427,5.89485,142063
2428,5.89408,143096
2429,5.89408,55601
2430,5.89404,21373
2431,5.89401,36345
2432,5.89393,136192
2433,5.8939,789
2434,5.89383,134711
2435,5.89308,62225
2436,5.89302,154510
2437,5.89302,192834
2438,5.89268,42244
2439,5.89218,6688
2440,5.89165,69552
2441,5.89137,2363
2442,5.89128,431
2443,5.89089,200171
2444,5.89086,41052
2445,5.89073,38931
2446,5.89012,3895
2447,5.89007,7614
2448,5.89002,197831
2449,5.88984,125048
2450,5.88974,7479
2451,5.88916,139326
2452,5.8891,3730
2453,5.88888,137290
2454,5.88883,29387
2455,5.88876,15889
2456,5.88869,125943
2457,5.88864,4550
2458,5.88824,98918
2459,5.88734,65825
2460,5.88733,163931
2461,5.88719,129090
2462,5.88714,180602
2463,5.88713,186721
2464,5.88705,4854
2465,5.88694,72420
2466,5.88682,2150
2467,5.88681,101682
2468,5.88677,72809
2469,5.88676,8130
2470,5.88669,145012
2471,5.88658,6927
2472,5.8865,91773
2473,5.8863,200924
2474,5.88622,160561
2475,5.88596,12004
2476,5.88585,28044
2477,5.88543,20101
2478,5.8854,64956
2479,5.8852,8515
2480,5.8852,133285
2481,5.88473,302
2482,5.88472,186323
2483,5.8845,146559
2484,5.88445,177965
2485,5.88393,156840
2486,5.88389,29294
2487,5.88383,3137
2488,5.88344,5451
2489,5.88329,68076
2490,5.88323,92643
2491,5.88268,4210
2492,5.88251,3577
2493,5.88172,3208
2494,5.88169,639
2495,5.88169,46782
2496,5.88168,12283
2497,5.88159,4079
2498,5.88158,43320
2499,5.88153,154905
2500,5.88144,159692
2501,5.88137,127312
2502,5.88112,114912
2503,5.88098,65568
2504,5.88088,568
2505,5.88064,2165
2506,5.88035,66855
2507,5.88022,184491
2508,5.87996,55165
2509,5.87988,8229
2510,5.87987,1206
2511,5.87983,57998
2512,5.87962,33495
2513,5.87958,128733
2514,5.87938,147887
2515,5.87929,24947
2516,5.87926,23685
2517,5.87891,31745
2518,5.87886,151151
2519,5.87875,11106
2520,5.8784,2073
2521,5.87822,4173
2522,5.87809,17104
2523,5.87765,41636
2524,5.87765,199793
2525,5.87697,13855
2526,5.87663,3463
2527,5.87652,1705
2528,5.87638,28086
2529,5.87623,181617
2530,5.87616,5825
2531,5.87614,11269
2532,5.87613,42328
2533,5.87612,28218
2534,5.876,4556
2535,5.87554,29805
2536,5.87512,2555
2537,5.87492,56933
2538,5.87475,155702
2539,5.87463,39232
2540,5.87457,38984
2541,5.87397,6203
2542,5.87374,59429
2543,5.87373,206931
2544,5.87355,155025
2545,5.8734,173275
2546,5.87334,89415
2547,5.87318,13084
2548,5.87273,55863
2549,5.87223,8521
2550,5.87208,163976
2551,5.8719,181494
2552,5.87182,13709
2553,5.87181,3125
2554,5.87134,104377
2555,5.87131,159868
2556,5.87129,10814
2557,5.87121,22420
2558,5.87111,3855
2559,5.87111,912
2560,5.87102,6714
2561,5.87099,12171
2562,5.87066,5445
2563,5.87061,870
2564,5.87036,2
2565,5.8703,129976
2566,5.87018,834
2567,5.86985,166158
2568,5.86963,655
2569,5.86946,90041
2570,5.86933,34227
2571,5.86917,4001
2572,5.86893,142262
2573,5.86824,89
2574,5.8682,204574
2575,5.86793,142889
2576,5.86754,6930
2577,5.86749,150783
2578,5.86699,39019
2579,5.86633,164506
2580,5.86632,103339
2581,5.86614,14634
2582,5.86613,205498
2583,5.8661,139508
2584,5.86595,126239
2585,5.86554,9963
2586,5.86529,13123
2587,5.86524,5316
2588,5.86516,165
2589,5.86502,10431
2590,5.86436,3518
2591,5.86403,196496
2592,5.86349,1143
2593,5.86337,118497
2594,5.86302,161297
2595,5.86291,6481
2596,5.86271,686
2597,5.86269,42111
2598,5.86214,192297
2599,5.86197,63539
2600,5.8619,38877
2601,5.86141,101013
2602,5.86119,135262
2603,5.86077,159469
2604,5.86072,122159
2605,5.86066,63196
2606,5.86041,36482
2607,5.86015,700
2608,5.8598,1498
2609,5.85955,43264
2610,5.85921,6541
2611,5.85916,193210
2612,5.8587,248
2613,5.85812,101929
2614,5.85796,2129
2615,5.85788,26447
2616,5.85787,441
2617,5.85763,696
2618,5.85745,1376
2619,5.85711,19989
2620,5.85665,161530
2621,5.85661,28805
2622,5.85647,163920
2623,5.85613,123228
2624,5.8551,136558
2625,5.85483,25294
2626,5.85462,165876
2627,5.85454,76
2628,5.85431,1447
2629,5.85403,173536
2630,5.85402,109548
2631,5.85401,8993
2632,5.85398,7742
2633,5.85372,183896
2634,5.85347,8920
2635,5.85347,8946
2636,5.85321,56796
2637,5.85299,23142
2638,5.8528,108831
2639,5.85254,4505
2640,5.85249,191538
2641,5.8522,169649
2642,5.85213,129556
2643,5.85209,84869
2644,5.8517,159406
2645,5.85148,27532
2646,5.85086,62972
2647,5.85072,188076
2648,5.85051,85000
2649,5.8501,155496
2650,5.85009,171261
2651,5.84984,4205
2652,5.84955,41302
2653,5.84943,6353
2654,5.84941,189848
2655,5.84842,872
2656,5.84839,172971
2657,5.84834,20078
2658,5.84819,38735
2659,5.84816,161926
